,AssessmentID,Case_ID,Agency_Text,Sex_Code_Text,AGE,Ethnic_Code_Text,ScaleSet_ID,ScaleSet,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,Scale_ID,DisplayText,DecileScore,ScoreText,AssessmentType
2572,60110,54597,Probation,Male,50,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2573,60061,54555,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
2574,60112,54599,Probation,Male,30,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
2575,60054,54548,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,10,High,New
2576,60089,54578,Probation,Male,47,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,4,Low,New
2577,60103,54590,Probation,Male,24,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
2578,60068,54562,PRETRIAL,Female,47,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
2579,60075,54567,PRETRIAL,Male,59,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,1,Low,New
2580,60082,54573,Probation,Male,30,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
2581,60094,54583,PRETRIAL,Male,19,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
2582,60098,54586,PRETRIAL,Male,52,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,1,Low,New
2583,60056,54550,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
2584,60052,54547,PRETRIAL,Male,36,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Low,7,Risk of Violence,1,Low,New
2585,60059,54553,PRETRIAL,Male,48,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
2586,60077,54568,Probation,Female,30,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
2587,60091,54580,Probation,Female,25,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,3,Low,New
2588,60109,54596,Probation,Male,26,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,7,Medium,New
2589,60070,54564,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
2590,60088,41858,PRETRIAL,Male,26,African-American,17,All Scales,English,Conditional Release,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
2591,60062,54556,PRETRIAL,Male,39,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
2592,60096,54585,PRETRIAL,Male,28,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,2,Low,New
2593,60083,54574,PRETRIAL,Female,36,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
2594,60078,54569,Probation,Male,60,Other,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2595,60080,54571,PRETRIAL,Female,37,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,1,Low,New
2596,60065,54559,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,8,High,New
2597,60099,54587,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
2598,60101,39839,PRETRIAL,Male,53,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Separated,2,Medium,7,Risk of Violence,5,Medium,Copy
2599,60086,54577,PRETRIAL,Male,34,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
2600,60057,54551,PRETRIAL,Male,54,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,1,Low,New
2601,60093,54582,PRETRIAL,Male,45,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
2602,60107,54594,Probation,Male,19,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
2603,60102,54589,PRETRIAL,Male,31,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,4,Low,New
2604,60055,54549,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
2605,60069,54563,PRETRIAL,Male,50,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Low,7,Risk of Violence,1,Low,New
2606,60106,54593,DRRD,Female,23,African-American,17,All Scales,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,4,Low,New
2607,60064,54558,PRETRIAL,Male,39,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
2608,60111,54598,Probation,Female,26,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,4,Low,New
2609,60051,54546,PRETRIAL,Male,22,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
2610,60060,54554,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,5,Medium,New
2611,60085,54576,Probation,Female,45,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2612,60090,54579,PRETRIAL,Male,50,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
2613,60053,22202,PRETRIAL,Male,38,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,2,Medium,7,Risk of Violence,7,Medium,Copy
2614,60104,54591,Probation,Male,22,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
2615,60095,54584,PRETRIAL,Female,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
2616,60097,22097,Probation,Male,39,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,1,Low,Copy
2617,60067,54561,PRETRIAL,Male,49,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
2618,60074,54566,Probation,Male,53,Hispanic,22,Risk and Prescreen,Spanish,Other,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
2619,60167,54652,Probation,Female,24,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,4,Low,New
2620,60174,54658,Probation,Female,22,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,4,Low,New
2621,60176,54660,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
2622,60146,54633,Probation,Male,52,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,3,Low,New
2623,60148,54635,Probation,Male,51,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2624,60139,54626,Probation,Male,24,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
2625,60153,54640,Probation,Male,62,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2626,60118,54605,PRETRIAL,Male,49,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
2627,60125,54612,PRETRIAL,Male,44,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,2,Medium,7,Risk of Violence,3,Low,New
2628,60132,54619,PRETRIAL,Female,49,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
2629,60158,54645,Probation,Female,52,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Widowed,2,Medium,7,Risk of Violence,1,Low,New
2630,60162,54648,Probation,Male,33,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2631,60179,54662,PRETRIAL,Male,18,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
2632,60120,54607,PRETRIAL,Male,23,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
2633,60123,54610,PRETRIAL,Male,37,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,3,Low,New
2634,60137,54624,PRETRIAL,Male,43,Other,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2635,60127,54614,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
2636,60141,54628,PRETRIAL,Male,37,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,3,Low,New
2637,60143,54630,PRETRIAL,Male,34,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
2638,60122,54609,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
2639,60135,54622,PRETRIAL,Male,18,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,7,Medium,New
2640,60114,54601,PRETRIAL,Male,43,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
2641,60180,54663,PRETRIAL,Male,56,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
2642,60117,54604,PRETRIAL,Male,36,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,10,High,New
2643,60151,54638,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
2644,60130,54617,PRETRIAL,Male,18,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,8,High,New
2645,60164,35733,PRETRIAL,Male,20,African-American,17,All Scales,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,8,High,Copy
2646,60138,54625,Probation,Female,19,African-American,22,Risk and Prescreen,English,Other,Probation,Single,2,Medium,7,Risk of Violence,6,Medium,New
2647,60156,54643,PRETRIAL,Male,29,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
2648,60177,54661,PRETRIAL,Male,29,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Low,7,Risk of Violence,4,Low,New
2649,60166,54651,DRRD,Male,33,Caucasian,17,All Scales,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2650,60119,54606,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,4,Low,New
2651,60170,54654,Probation,Male,43,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2652,60128,54615,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
2653,60145,54632,PRETRIAL,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
2654,60115,54602,PRETRIAL,Male,42,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
2655,60124,54611,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
2656,60168,54653,Probation,Male,22,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
2657,60175,54659,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
2658,60154,54641,Probation,Male,66,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
2659,60131,54618,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
2660,60161,33551,PRETRIAL,Female,25,Caucasian,17,All Scales,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,4,Low,Copy
2661,60133,54620,PRETRIAL,Male,53,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
2662,60140,54627,Probation,Male,67,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
2663,60150,54637,Broward County,Male,51,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
2664,60157,54644,PRETRIAL,Male,47,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
2665,60121,54608,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
2666,60136,54623,Probation,Male,22,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,4,Low,New
2667,60129,54616,PRETRIAL,Male,25,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
2668,60144,54631,Probation,Female,29,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
2669,60163,54649,PRETRIAL,Male,50,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,4,Low,New
2670,60178,18570,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,Copy
2671,60142,54629,Probation,Male,34,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
2672,60165,54650,Probation,Male,46,Caucasian,22,Risk and Prescreen,English,Other,Probation,Separated,1,Low,7,Risk of Violence,1,Low,New
2673,60126,54613,PRETRIAL,Male,27,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
2674,60160,54647,Probation,Male,40,Caucasian,22,Risk and Prescreen,English,Other,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
2675,60134,54621,PRETRIAL,Male,28,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
2676,60152,54639,PRETRIAL,Female,19,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
2677,60155,54642,Probation,Male,27,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,5,Medium,New
2678,60173,54657,Probation,Female,40,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,2,Medium,7,Risk of Violence,2,Low,New
2679,60202,54683,PRETRIAL,Female,28,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
2680,60194,54675,PRETRIAL,Male,19,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
2681,60181,42715,PRETRIAL,Male,50,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,Copy
2682,60215,54696,Probation,Male,42,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2683,60228,54707,Probation,Male,29,Hispanic,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,2,Low,New
2684,60199,54680,PRETRIAL,Male,34,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
2685,60186,54668,PRETRIAL,Female,42,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,2,Low,New
2686,60207,54688,Probation,Male,41,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2687,60210,54691,Probation,Male,39,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2688,60212,54693,PRETRIAL,Male,33,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Separated,1,Low,7,Risk of Violence,2,Low,New
2689,60231,54710,Probation,Female,38,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
2690,60189,54671,PRETRIAL,Male,46,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Low,7,Risk of Violence,1,Low,New
2691,60203,54684,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
2692,60182,54664,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,4,High,7,Risk of Violence,9,High,New
2693,60217,54698,Probation,Male,57,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,7,Risk of Violence,1,Low,New
2694,60196,54677,PRETRIAL,Male,24,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
2695,60187,54669,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
2696,60184,54666,PRETRIAL,Male,23,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
2697,60191,54673,PRETRIAL,Male,20,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
2698,60206,54687,PRETRIAL,Female,27,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,2,Low,New
2699,60198,54679,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
2700,60211,54692,Probation,Male,30,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,2,Medium,7,Risk of Violence,2,Low,New
2701,60185,54667,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
2702,60190,54672,PRETRIAL,Male,24,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,4,Low,New
